job_name,job_area,salary,experience,edu,skill,welfare,company_name,industry,stage,population
Python,北京·朝阳区,20-22K,1-3年,本科,ETL 数据挖掘 Celery 爬虫框架 Pyspider,零食下午茶，五险一金，定期体检，补充医疗保险，带薪年假，节日福利，员工旅游，年终奖，餐补，加班补助,墨迹天气,移动互联网,不需要融资,100-499人
Python,北京·海淀区,12-24K,1-3年,本科,Linux 后端开发 OpenStack 性能优化 生态圈,补充医疗保险，定期体检，加班补助，五险一金，零食下午茶，带薪年假，交通补助,UnitedStack,互联网,C轮,100-499人
job_name,job_area,salary,experience,edu,skill,welfare,company_name,industry,stage,population
Python,上海,15-30K·14薪,1-3年,本科,JavaScript C++ Java 单元测试 编码开发,定期体检，交通补助，员工旅游，五险一金，补充医疗保险，带薪年假，年终奖，节日福利，加班补助,华为技术有限公司,计算机软件,不需要融资,10000人以上
Python,上海,12-24K·13薪,1-3年,本科,Flask Django Shell Linux Tornado,通讯补贴，定期体检，员工旅游，零食下午茶，带薪年假，年终奖，五险一金,观安信息,信息安全,C轮,500-999人
Python,上海·杨浦区,20-40K,不限,本科,OpenStack openstack云平台 开源社区 虚拟化技术 KVM,五险一金，通讯补贴，股票期权，定期体检，餐补，节日福利，全勤奖，员工旅游，年终奖，加班补助，带薪年假,华云数据,数据服务,D轮及以上,500-999人
Python,上海·浦东新区,15-30K,3-5年,本科,Linux 后端开发 消息队列 Kafka Spark,餐补，定期体检，节日福利，包吃，年终奖，带薪年假，员工旅游，股票期权，免费班车，补充医疗保险，五险一金,蚂蚁金服,互联网,不需要融资,10000人以上
Python,上海·徐汇区,14-28K,3-5年,本科,Linux Flask 精通python 分布式存储 服务器端开发,五险一金，餐补，通讯补贴，交通补助，定期体检，补充医疗保险，带薪年假,天玑科技,数据服务,已上市,500-999人
python,上海·长宁区,12-22K,3-5年,大专,C++ 精通python PyTorch TensorFlow MXNet,节日福利，定期体检，零食下午茶，加班补助，全勤奖，年终奖，企业文化，员工旅游，五险一金，带薪年假,法本,计算机软件,已上市,1000-9999人
Python,上海,13-19K·13薪,3-5年,大专,JavaScript HTML Celery 异步框架 Django,定期体检，员工旅游，餐补，加班补助，五险一金，交通补助，零食下午茶，免费班车，节日福利，带薪年假,易宝软件,互联网,已上市,1000-9999人
Python,上海,12-24K,3-5年,本科,python开发 常用数据结构 熟悉python 网络编程基础 工具开发,零食下午茶，免费班车，年终奖，带薪年假，定期体检，员工旅游，节日福利，加班补助，餐补，五险一金,中软国际,计算机软件,已上市,10000人以上
Python 工程师,上海,25-50K·15薪,3-5年,本科,内部管理平台 PaaS GPU 容量管理 管理平台,补充医疗保险，定期体检，五险一金，交通补助，带薪年假，年终奖，加班补助，住房补贴，零食下午茶，餐补，通讯补贴，节日福利，免费班车,百度,互联网,已上市,10000人以上
Python,上海,10-15K,1-3年,本科,C++ Python 后端开发 后端,带薪年假，年终奖，定期体检，五险一金，包吃，免费班车，节日福利，员工旅游,合合信息,互联网,D轮及以上,500-999人
Python,上海·浦东新区,10-13K,1-3年,本科,Go JavaScript Java Flask Django,带薪年假，五险一金，定期体检，员工旅游，节日福利,拓保软件,计算机软件,不需要融资,1000-9999人
Python(实习),上海·浦东新区,100-120/天,4天/周,3个月,深度学习算法 自然语言处理 Pandas PyTorch 开源库,交通补助，定期体检，加班补助，五险一金，股票期权，餐补，补充医疗保险，员工旅游，节日福利，免费班车，带薪年假，年终奖,药明生物,制药,已上市,1000-9999人
python 开发,上海,11-18K,1-3年,本科,自动化测试 java语言基础 写脚本 开发能力 java脚本,零食下午茶，节日福利，加班补助，带薪年假，定期体检，免费班车，五险一金,软通动力,计算机软件,已上市,10000人以上
Python,上海·浦东新区,25-50K·16薪,5-10年,本科,图像算法 前端开发 后端开发 机器学习 自动化测试,包吃，餐补，节日福利，年终奖，定期体检，股票期权，带薪年假，免费班车，补充医疗保险，员工旅游，五险一金,蚂蚁金服,互联网,不需要融资,10000人以上
Python(实习),上海·浦东新区,2-3K,1年以内,大专,Web框架 Flask RESTful python开发 PostgreSql,五险一金，定期体检，带薪年假，全勤奖，节日福利，补充医疗保险,天风证券,互联网金融,已上市,1000-9999人
Python,上海·浦东新区,19-30K,3-5年,本科,Shell Shell编程 熟悉分布式 Kafka 分布式系统,年终奖，带薪年假，零食下午茶，定期体检，节日福利，员工旅游，股票期权，补充医疗保险，五险一金，免费班车，餐补,信也科技,互联网,已上市,1000-9999人
Python,上海·徐汇区,12-24K,1-3年,本科,Linux OpenStack Docker Mesos KVM,带薪年假，补充医疗保险，通讯补贴，餐补，五险一金，交通补助，定期体检,天玑科技,数据服务,已上市,500-999人
python,上海,11-18K,3-5年,本科,Django 数据处理 后端开发 web开发框架 python库,节日福利，五险一金，员工旅游，企业文化，零食下午茶，年终奖，定期体检，加班补助，带薪年假，全勤奖,法本,计算机软件,已上市,1000-9999人
Python,上海·青浦区,15-25K,1年以内,大专,教学团队 课程体系 授课 培训 人员,,神州视创,在线教育,不需要融资,100-499人
Python 后端工程师,上海·徐汇区,12-24K·17薪,1-3年,本科,Go MySQL Java 后端开发 Celery,股票期权，餐补，员工旅游，节日福利，带薪年假，零食下午茶，五险一金,再惠,移动互联网,C轮,500-999人
Python web讲师,上海,25-40K,5-10年,大专,Tornado web开发框架 Flask Django Kubernetes,补充医疗保险，带薪年假，零食下午茶，定期体检，员工旅游，交通补助，餐补，节日福利，年终奖，通讯补贴,传智播客,在线教育,不需要融资,1000-9999人
Python,上海·徐汇区,12-24K,3-5年,本科,后端开发 web后端开发 web后台 RUBY 编程语言,五险一金，员工旅游，节日福利，带薪年假，零食下午茶，年终奖，定期体检,众言科技,互联网,C轮,100-499人
Python,上海·浦东新区,20-40K,5-10年,本科,企业软件 后端开发 主程序员 编程语言 开发经验,定期体检，节日福利，零食下午茶，五险一金，带薪年假，年终奖，股票期权，员工旅游,微仓网络,计算机软件,不需要融资,0-20人
Python,上海·徐汇区,15-30K,1-3年,本科,python开发 常用库 linux环境 接口设计 机器学习,,开哲科技,计算机软件,不需要融资,20-99人
Python,上海·长宁区,12-20K,1-3年,本科,后端开发 Tornado Flask Django PostgreSQL,五险一金，零食下午茶，年终奖，带薪年假,绿庭韦斯塔,互联网金融,不需要融资,20-99人
Python,上海·长宁区,25-40K·15薪,5-10年,本科,TypeScript web后端开发 精通python Kubernetes web开发,补充医疗保险，交通补助，绩效奖金，全勤奖，带薪年假，年终奖，员工旅游，节日福利，定期体检，五险一金,携程旅行网,互联网,已上市,10000人以上
Python,上海·徐汇区,11-22K,3-5年,本科,python多线程 多进程 常用库 Django NumPy,定期体检，五险一金，员工旅游，年终奖，节日福利，带薪年假，补充医疗保险，股票期权,平安医疗,医疗健康,A轮,1000-9999人
Python,上海·浦东新区,15-30K,1-3年,大专,系统架构 系统集成 熟悉分布式 熟悉python 熟悉linux,零食下午茶，员工旅游，餐补，五险一金，交通补助，节日福利，定期体检，年终奖，股票期权，加班补助，带薪年假,斗象科技,信息安全,C轮,100-499人
Python,上海·青浦区,11-16K,3-5年,大专,JavaScript HTML Celery 异步框架 Django,定期体检，带薪年假，五险一金，节日福利，零食下午茶,讯锡科技,计算机软件,不需要融资,100-499人
Python,上海·静安区,10-15K,1-3年,本科,Shell GIT Linux MySQL C++,五险一金，包吃，员工旅游，定期体检，年终奖，带薪年假，免费班车，节日福利,合合信息,互联网,D轮及以上,500-999人
Python,上海,11-22K·14薪,3-5年,本科,MySQL 软件工程师 大数据 后端开发 数据分析,员工旅游，年终奖，五险一金，住房补贴，股票期权，带薪年假,霖客达,互联网,不需要融资,20-99人
Python,上海·浦东新区,15-25K,3-5年,本科,Flask Django 全栈开发 Go PHP,带薪年假，零食下午茶，股票期权，五险一金，员工旅游，定期体检，免费班车，年终奖，节日福利，健身房,昌投网络科技,互联网,A轮,500-999人
Python,上海,20-35K,5-10年,大专,NoSQL Linux MySQL Tornado Web框架,交通补助，五险一金，带薪年假，年终奖，节日福利，员工旅游，住房补贴，股票期权，通讯补贴，补充医疗保险,票易通,数据服务,C轮,100-499人
Python,上海·徐汇区,13-20K,5-10年,本科,Django 深度学习算法 自然语言处理 JavaScript Java,员工旅游，补充公积金，五险一金，定期体检，交通补助，餐补，节日福利，补充医疗保险，通讯补贴，年终奖，带薪年假,普华基础软件,计算机软件,不需要融资,100-499人
Python,上海,12-15K,1-3年,本科,Linux 软件开发 Java 熟悉linux操作系统 熟悉python,加班补助，节日福利，交通补助，五险一金，员工旅游，全勤奖，年终奖，带薪年假,伦伟实业,智能硬件,不需要融资,100-499人
高级 Python,上海·浦东新区,25-35K,1-3年,本科,Redis ETL Go C++ Mongo,零食下午茶，年终奖，带薪年假，定期体检，五险一金，节日福利,上海鸣石,基金,不需要融资,20-99人
Python,上海·普陀区,7-9K,1-3年,大专,物联网 智能硬件 异步框架 Flask Django,五险一金，带薪年假，节日福利，股票期权，年终奖,上海诗园,互联网,不需要融资,0-20人
Python,上海·浦东新区,10-20K,1-3年,本科,数据库 需求分析 Flask python开发工程师 python开发,年终奖，定期体检，节日福利，全勤奖，交通补助，通讯补贴，补充医疗保险，五险一金，股票期权，餐补，带薪年假,环思智慧,计算机软件,已上市,100-499人
Python 工程师,上海·浦东新区,12-20K,1-3年,本科,数据库 后端开发 Flask Django Devops,股票期权，补充医疗保险，团队nice，五险一金，零食下午茶，带薪年假，员工旅游，年终奖，定期体检，节日福利，私房菜,善挚,数据服务,不需要融资,0-20人
Python,上海,6-12K,1-3年,本科,Web框架 常用数据结构 基本算法 后台开发 javascript开发,定期体检，五险一金,魔力小鸟,游戏,不需要融资,20-99人
python,上海,10-15K,3-5年,大专,运维 Celery 异步框架 Django MongoDB,,下吉软件,互联网,不需要融资,100-499人
Python,上海·浦东新区,8-13K,1-3年,本科,数据库 python开发 JavaScript 后台业务 能力强,,上海麦金地集团,生活服务,A轮,1000-9999人
python,上海,10-15K·13薪,3-5年,本科,RESTful 精通python api开发 自动化部署 自动化测试平台,补充医疗保险，带薪年假，通讯补贴，餐补，定期体检，员工旅游，加班补助，零食下午茶，节日福利，年终奖，五险一金,普元智慧,计算机软件,未融资,500-999人
Python,上海·浦东新区,9-13K,1-3年,不限,Django 容器技术 Redis Linux Tornado,股票期权，五险一金，零食下午茶，节日福利，带薪年假，年终奖，员工旅游,共睿科技,计算机软件,C轮,100-499人
python,上海·浦东新区,10-15K,3-5年,本科,Go JavaScript Java Flask Django,加班补助，定期体检，五险一金，节日福利，全勤奖，年终奖，企业文化，零食下午茶，员工旅游，带薪年假,法本,计算机软件,已上市,1000-9999人
Python,上海·浦东新区,10-12K,1-3年,大专,Django 容器技术 Shell GIT Redis,,盈通股份,计算机软件,不需要融资,100-499人
Python,上海·徐汇区,8-12K,1-3年,本科,Linux 后端开发 Tornado Flask Django,餐补，员工旅游，带薪年假，五险一金,商派软件,电子商务,D轮及以上,100-499人
Python,上海,8-13K,1-3年,本科,C++ 计算机软件 熟悉python 核心模块 自动化测试,交通补助，免费班车，年终奖，带薪年假，加班补助，补充医疗保险，定期体检，五险一金，包吃，餐补，通讯补贴，住房补贴，节日福利,上海埃威航空电子...,计算机软件,不需要融资,100-499人
python 开发,上海,8-12K,不限,大专,Shell Tornado web开发框架 Flask Mongo,通讯补贴，年终奖，零食下午茶，节日福利，补充医疗保险，交通补助，五险一金，股票期权，定期体检，带薪年假，餐补,DaoCloud,互联网,C轮,100-499人
Python,上海·徐汇区,20-30K,3-5年,本科,MongoDB 分布式技术 Redis Go Linux,五险一金，带薪年假，定期体检，零食下午茶，年终奖，员工旅游，节日福利,众言科技,互联网,C轮,100-499人
python,上海·青浦区,11-20K,3-5年,不限,HTML Celery 异步框架 Django MongoDB,五险一金，股票期权，定期体检，补充医疗保险，带薪年假，年终奖,古猿科技,计算机软件,未融资,20-99人
Python,上海·浦东新区,15-30K,3-5年,本科,Hadoop PHP Bash Spark Hadoop集群,,银联智策,数据服务,未融资,100-499人
python,上海·杨浦区,18-25K,3-5年,本科,PostgreSQL NoSQL MongoDB Redis MySQL,,犀语科技,其他行业,A轮,20-99人
Python,上海,17-30K,5-10年,本科,NoSQL 容器技术 MongoDB 分布式技术 Redis,零食下午茶，五险一金，餐补，自带电脑补助,可思达地,移动互联网,天使轮,0-20人
python,上海,20-30K·13薪,3-5年,本科,Django Tornado Flask RESTful python开发,交通补助，节日福利，五险一金，培训分享，零食下午茶，年终奖，股票期权，定期体检，员工旅游，补充医疗保险，带薪年假,特赞|Tezign,互联网,B轮,100-499人
python工程师,上海,20-40K,3-5年,本科,Linux C++ python开发工程师 版本管理工具 熟悉linux操作系统,交通补助，加班补助，免费班车，补充医疗保险，股票期权，餐补，定期体检，节日福利，零食下午茶，五险一金，通讯补贴，住房补贴，年终奖，带薪年假,华为,计算机软件,不需要融资,10000人以上
Python 工程师-数据处理,上海,12-18K·15薪,3-5年,本科,NoSQL MongoDB Spark 数据挖掘 数据分析,免费班车，带薪年假，定期体检，五险一金，节日福利，餐补,微创医疗,医疗健康,已上市,1000-9999人
Python,上海·浦东新区,20-35K,3-5年,本科,Linux 后端开发 web开发框架 Flask Django,免费班车，股票期权，零食下午茶，带薪年假，节日福利，五险一金,水滴管家,互联网,A轮,100-499人
Python,上海·黄浦区,15-20K,3-5年,本科,证券 NumPy Pandas Kafka 高并发,,上海有大信息科技,计算机软件,天使轮,100-499人
Python,上海·徐汇区,14-20K·13薪,1-3年,本科,算法 爬虫开发 RESTful 数据爬取 常用数据结构,零食下午茶，节日福利，加班补助，定期体检，员工旅游，年终奖，带薪年假，五险一金，交通补助,仟传,互联网,B轮,100-499人
python工程师,上海·浦东新区,20-30K,3-5年,本科,后端开发 Flask python开发工程师 Django 高并发处理,年终奖，定期体检，零食下午茶，员工旅游，带薪年假，节日福利，五险一金，通讯补贴，免费班车,达达集团,O2O,D轮及以上,1000-9999人
Python,上海·闵行区,12-24K,1-3年,本科,Spark 后台开发 Shell Hadoop UNIX,,斯干,移动互联网,B轮,20-99人
Python,上海·杨浦区,20-40K,1-3年,本科,分布式技术 计算机软件 网络协议 python编程语言 TensorFlow,零食下午茶，五险一金，节日福利，年终奖，带薪年假，定期体检,光之树,电子商务,A轮,20-99人
Python,上海·静安区,15-25K,1-3年,本科,Linux Python 运维开发 平台开发 web前端,年终奖，员工旅游，节日福利，五险一金，股票期权，餐补，带薪年假，定期体检，零食下午茶,妙盈,计算机软件,A轮,20-99人
Python,上海·虹口区,20-40K·14薪,1-3年,本科,系统架构 后端开发 精通python ORM Django,年终奖，股票期权，节日福利，零食下午茶，包吃，带薪年假，五险一金,熵简科技,数据服务,B轮,20-99人
Python 开发工程师,上海,15-25K,3-5年,本科,NoSQL MongoDB 多进程 MongoDB数据库 常用数据结构,带薪年假，加班补助，免费班车，定期体检，年终奖，五险一金，餐补，节日福利,证通股份,互联网金融,不需要融资,100-499人
python工程师,上海·静安区,13-26K,不限,本科,爬虫工程师 自然语言处理 Golang python开发工程师 MongoDB,节日福利，补充医疗保险，年终奖，五险一金，员工旅游，带薪年假，定期体检，零食下午茶,智慧芽,互联网,D轮及以上,500-999人
Python,上海·闵行区,16-25K,不限,本科,后端开发 Tornado Web框架 Flask RESTful,,麒谋投资,互联网金融,B轮,0-20人
Python,上海·浦东新区,15-30K,1年以内,大专,PHP Python 后端开发 能独立 棋牌类,带薪年假，年终奖，员工旅游，加班补助，五险一金，全勤奖，节日福利,蝶祈传媒,游戏,未融资,0-20人
Python,上海·浦东新区,5-10K,不限,本科,熟悉python 后台开发 C++ C 本科以上学历,员工旅游，住房补贴，五险一金，年终奖，股票期权，带薪年假,霖客达,互联网,不需要融资,20-99人
Python,上海,12-17K,3-5年,本科,Flask Pandas Hadoop MySQL Java,五险一金，年终奖，零食下午茶，加班补助，带薪年假,兴软,咨询,未融资,20-99人
Python,上海·黄浦区,15-30K,3-5年,本科,Hadoop Linux Django框架 python开发 精通python,节日福利，员工旅游，带薪年假，五险一金，定期体检，零食下午茶，年终奖,量锐科技,计算机软件,A轮,20-99人
python工程师,上海·浦东新区,15-30K,3-5年,本科,Java web开发框架 Flask python开发工程师 Django,五险一金，员工旅游，年终奖，节日福利,新达达,O2O,D轮及以上,1000-9999人
Python,上海·松江区,11-12K,5-10年,大专,机器学习 数据库 python相关 python开发 python数据分析,年终奖，员工旅游，带薪年假，免费培训，股票期权,日晓企业管理咨询,在线教育,天使轮,20-99人
Python工程师,上海,13-25K,1-3年,本科,Django python开发工程师 业务代码 单元测试 前端开发技术,零食下午茶，带薪年假，五险一金，节日福利,360金融,互联网,已上市,1000-9999人
Python,上海·闵行区,12-20K,3-5年,本科,Flask 后端开发 接口开发 网站开发 后端,五险一金，带薪年假，加班补助,掌签信息,互联网,天使轮,0-20人
Python,上海·浦东新区,15-18K,3-5年,本科,需求分析 ERP Odoo 精通python 软件工程思想,员工旅游，节日福利，餐补，全勤奖，定期体检，五险一金，交通补助，年终奖,Yumtown Food,贸易/进出口,未融资,20-99人
Python,上海·浦东新区,10-20K,1-3年,本科,CTA 概率统计 数学基础 编程语言 金融投资领域,,顽岩资产,互联网金融,未融资,20-99人
python,上海,6-9K,1-3年,本科,Shell Shell脚本 一年经验 银行 公司提供住宿,带薪年假，餐补，加班补助，年终奖，员工宿舍,浙江优创,计算机软件,未融资,100-499人
Python,上海·普陀区,10-15K,1年以内,本科,Mongo数据库 Http协议 linux常用命令 GIT Redis,零食下午茶，年终奖，餐补，带薪年假，加班补助，全勤奖，员工旅游，节日福利，五险一金,牛咖,移动互联网,A轮,100-499人
python,上海·徐汇区,11-18K,1-3年,本科,AWS DBA MySQL SQL Server 精通python,超长年假，节日福利，年终奖，定期体检，补充医疗保险，五险一金,Bespin Global China,互联网,B轮,100-499人
Python,上海·黄浦区,8-13K,不限,本科,Django 全栈开发 后端开发 Flask Http协议,股票期权，零食下午茶，员工旅游，带薪年假，定期体检，交通补助，补充医疗保险，小蓝晶计划，年终奖，节日福利，通讯补贴，五险一金,Hypers,数据服务,B轮,100-499人
Python 工程师,上海·虹口区,15-30K,不限,不限,Tornado Django 熟悉分布式 数据库调优 数据库MySQL,零食下午茶，员工旅游，节日福利，定期体检，带薪年假，五险一金，股票期权,看见音乐,互联网,B轮,20-99人
Python,上海·青浦区,10-15K,3-5年,不限,Linux 后端开发 Tornado Web后端 Flask,,标指,互联网,未融资,0-20人
Python,上海·虹口区,6-8K,1-3年,本科,数据抓取 Django框架 python库 python相关 NumPy,五险一金，员工旅游，定期体检,智火,互联网,未融资,20-99人
python 开发(实习),上海·杨浦区,4-5K,不限,本科,SQLAlchemy Flask Kubernetes Docker 代码规范,定期体检，交通补助，年终奖，餐补，补充医疗保险，五险一金，带薪年假，节日福利，通讯补贴，股票期权，零食下午茶,DaoCloud,互联网,C轮,100-499人
Python,上海·浦东新区,6-10K,1年以内,本科,NoSQL 熟悉设计模式 熟悉linux 数据持久化 计算机科学,,新黑砾投资管理,证券/期货,未融资,0-20人
Python,上海,8-13K,不限,本科,Shell Redis Linux Python基础 面向对象编程,,上海微弘科技,电子商务,未融资,100-499人
Python,上海,6-11K·13薪,3-5年,本科,后端开发 项目实施 Celery 爬虫策略 信息抽取技术,带薪年假，定期体检，员工旅游，年终奖，五险一金，项目奖金，股票期权,用实,计算机软件,未融资,0-20人
高级 Python 后端工程师,上海·徐汇区,20-27K·17薪,3-5年,本科,Flask Django MySQL 后端开发 Celery,股票期权，零食下午茶，餐补，员工旅游，带薪年假，节日福利，五险一金,再惠,移动互联网,C轮,500-999人
Python,上海·黄浦区,10-15K,1-3年,大专,Django 开发框架 Apache 数据库设计 MVC,,智和信息,计算机软件,未融资,20-99人
Python(实习),上海,200-300/天,4天/周,7个月,QT Web框架 Flask Django Pandas,交通补助，定期体检，年终奖，零食下午茶，通讯补贴，五险一金，餐补，节日福利，加班补助,沃开,其他专业服务,未融资,20-99人
Python,上海·闵行区,5-10K,1年以内,本科,机器学习 数据挖掘 量化策略开发 多因子 回测,,宽策略,移动互联网,B轮,20-99人
Python,上海·静安区,8-9K,1-3年,本科,网络爬虫技术 Linux MySQL 系统集成工程师 .NET,,上海翮睿软件,计算机软件,未融资,0-20人
Python,上海·闵行区,10-15K,1-3年,大专,PHP 单元测试 代码编写 模块化开发 技术解决方案,,有获,互联网,未融资,20-99人
Python,上海·松江区,10-15K,1-3年,大专,Java 数据库 Django NoSQL数据库 熟悉redis,,学妹教育,在线教育,未融资,100-499人
Python,上海,10-15K,1-3年,本科,编码规范 TensorFlow OpenCV 熟悉python 语言开发,,蝶鱼,仪器仪表/工业自动化,未融资,0-20人
job_name,job_area,salary,experience,edu,skill,welfare,company_name,industry,stage,population
Python,广州·增城区,13-25K,3-5年,本科,后端开发 Tornado Web框架 Flask Django,交通补助，带薪年假，节日福利，五险一金，股票期权，住房补贴，免费班车，通讯补贴，员工旅游，绩效奖金，零食下午茶，定期体检，年终奖，包吃,视源股份(CVTE),电子/半导体/集成电路,已上市,1000-9999人
Python,广州·黄埔区,12-18K·13薪,5-10年,本科,深度学习算法 Linux C++ 软件工程师 计算机软件,年终奖，通讯补贴，包吃，住房补贴，免费班车，员工旅游，节日福利，股票期权，补充医疗保险，健康保障，交通补助，五险一金，零食下午茶，定期体检，带薪年假,镭晨,仪器仪表/工业自动化,不需要融资,20-99人
Python,广州·越秀区,6-10K,1年以内,本科,Java 分布式爬虫 反爬虫 Xpath 网页抓取,定期体检，五险一金，补充医疗保险,广州荔枝网,移动互联网,不需要融资,100-499人
Python,广州·增城区,13-18K,1-3年,本科,机器学习 后台开发 算法 系统调优 AI人工智能,年终奖，绩效奖金，带薪年假，通讯补贴，定期体检，交通补助，零食下午茶，员工旅游，包吃，五险一金，节日福利，免费班车，股票期权，住房补贴,视源股份(CVTE),电子/半导体/集成电路,已上市,1000-9999人
Python,广州·番禺区,13-26K,3-5年,本科,MongoDB Redis Go MySQL 后端开发,通讯补贴，餐补，定期体检，员工旅游，带薪年假，股票期权，年终奖，交通补助，全勤奖，零食下午茶，节日福利，五险一金,探迹,互联网,B轮,100-499人
Python工程师,广州·天河区,14-28K,3-5年,大专,python开发工程师 python开发 熟悉linux操作系统 运维脚本 熟悉linux,,洛邦信息,移动互联网,不需要融资,500-999人
Python,广州,11-17K,3-5年,大专,MySQL Java 大数据 Flask Django,五险一金，节日福利，住房补贴，年终奖，带薪年假，加班补助，餐补，零食下午茶,艾美科技,互联网,B轮,100-499人
Python,广州·天河区,10-20K,1-3年,大专,金融基础 Tornado Flask Django 后端架构,,蓝宝诺德,互联网金融,天使轮,0-20人
Python,广州·天河区,12-15K,1-3年,本科,Linux 后端开发 Twisted linux环境 高并发,,广州力为,移动互联网,天使轮,20-99人
Python,广州·黄埔区,13-18K,3-5年,大专,web后端开发 web开发框架 Web后端 Flask python开发,带薪年假，住房补贴，加班补助，定期体检，补充医疗保险，五险一金，通讯补贴，员工旅游,深圳中迈,计算机服务,天使轮,100-499人
python讲师,广州,25-45K,5-10年,大专,Linux Tornado Flask Django 熟悉http协议,餐补，通讯补贴，员工旅游，交通补助，定期体检，零食下午茶，带薪年假，补充医疗保险，年终奖，节日福利,传智播客,在线教育,不需要融资,1000-9999人
Python,广州·天河区,12-18K·15薪,1-3年,本科,Tornado Flask python开发 Django 命名规范,股票期权，年终奖，五险一金，带薪年假，员工旅游，零食下午茶,广州一声,社交网络,天使轮,0-20人
Python,广州·海珠区,7-10K·13薪,不限,4天/周,python开发 智能投顾 数据可视化 代码架构 金融数据,零食下午茶，股票期权，补充医疗保险，五险一金，餐补，年终奖，定期体检，员工旅游，节日福利，带薪年假,深圳道乐,移动互联网,未融资,100-499人
Python,广州·天河区,10-15K,3-5年,大专,Django Redis JavaScript HTML MySQL,,够力网络,计算机软件,未融资,0-20人
Python,广州·海珠区,8-12K,1-3年,本科,MongoDB 全栈开发 Redis Go Linux,五险一金，带薪年假，定期体检，零食下午茶,礼物说,移动互联网,B轮,20-99人
Python,广州,7-12K·13薪,1-3年,本科,网络爬虫技术 MySQL 软件工程师 后端开发 Celery,项目奖金，五险一金，股票期权，定期体检，年终奖，带薪年假，员工旅游,用实,计算机软件,未融资,0-20人
Python,广州·越秀区,5-8K,1年以内,本科,PostgreSQL Odoo 面向对象编程 计算机原理 关系型数据库,补充医疗保险，定期体检，五险一金,广州沃风科技有限公司,计算机软件,未融资,0-20人
Python,广州,8-13K,3-5年,本科,数据库 后端开发 Django 代码版本管理 Devops,带薪年假，五险一金，节日福利，年终奖,广东杰明科技有限公司,互联网,天使轮,20-99人
Python,广州·海珠区,6-10K,不限,本科,Scratch C++ 教案编写 电子信息 爱科技,,艾想科技,在线教育,未融资,20-99人
Python,广州·天河区,6-10K,1-3年,大专,PHP Python 后台开发,补充医疗保险，节日福利，零食下午茶,黄橘子科技,互联网,天使轮,0-20人
Python工程师,广州·荔湾区,10-15K·13薪,1-3年,本科,PostgreSQL NoSQL 容器技术 MongoDB Redis,五险一金，员工旅游，带薪年假，年终奖，节日福利,大参林,医疗健康,已上市,10000人以上
Python 全栈开发,广州·海珠区,10-15K,3-5年,本科,全栈开发 Redis JavaScript Linux MySQL,,RAXEN.CO,企业服务,不需要融资,0-20人
Python,广州,8-11K,1-3年,本科,装饰器 Odoo 正则表达式 PostgreSQL Py,下午茶，五险一金，弹性上班,柏妃科技,互联网,未融资,0-20人
Python,广州,10-15K,1-3年,本科,Tornado Django PostgreSQL NoSQL 服务器配置,年终奖，全员Mac，零食下午茶，股票期权，带薪年假，员工旅游，节日福利，定期体检，加班补助，五险一金,厚建,移动互联网,未融资,100-499人
Python,广州·越秀区,7-8K,1-3年,大专,Celery web开发框架 Flask python开发 精通python,零食下午茶，节日福利，五险一金，带薪年假,富融,计算机软件,未融资,20-99人
Python,广州·番禺区,3-8K,不限,不限,网络爬虫技术 Scrapy 数据抓取 能独立 应届毕业生,,开建智能,通信/网络设备,未融资,20-99人
Python,广州·番禺区,5-10K,1-3年,不限,网络爬虫技术 汇编语言 区块链 机器人 数据抓取,,广州睿迪网络科技,互联网,未融资,0-20人
Python,广州·天河区,10-15K,1-3年,本科,后端开发 服务器后台 熟悉python 数据库基本操作 熟悉软件开发流程,带薪年假，交通补助，定期体检，餐补，五险一金，年终奖，住房补贴，全勤奖，节日福利,ProQod普谷科技,互联网,天使轮,20-99人
Python 工程师,广州·黄埔区,8-16K,3-5年,本科,机器学习平台 训练模型 系统开发环境 性能调优 Caffe,员工旅游，节日福利，股票期权，年终奖，五险一金，带薪年假,康云,计算机软件,A轮,100-499人
Python程序员,广州,12-17K,3-5年,本科,python程序 熟悉数据结构 LINUX下 代码管理工具 语言开发,年终奖，节日福利，五险一金，补充医疗保险，全勤奖，员工旅游，带薪年假,咏声动漫,音乐/视频/阅读,已上市,500-999人
Python工程师,广州,15-30K·15薪,3-5年,大专,验证码识别 网络爬虫技术 JS C++ APP,,宏鸿钥网络科技,互联网,不需要融资,20-99人
python讲师,广州·天河区,15-30K,3-5年,本科,数据挖掘 Flask Django 常用模块 开发框架,,广州尚学堂,在线教育,不需要融资,100-499人
Python服务端工程师,广州,9-14K·13薪,不限,大专,C++ 后端开发 游戏 掌握数据结构 LUA,餐补，节日福利，餐补，全勤奖，年终奖，定期体检，员工旅游，五险一金，带薪年假,星辉游戏,游戏,已上市,1000-9999人
软件工程师python,广州·黄埔区,10-11K·14薪,1-3年,本科,Linux Tornado Flask Django 后端架构,带薪年假，定期体检，员工旅游，节日福利，餐补，专利奖金，免费班车，项目奖金，年终奖，通讯补贴，五险一金，提供住宿,京信通信集团,通信/网络设备,已上市,1000-9999人
Python工程师,广州,11-22K,3-5年,本科,NoSQL MongoDB 网络爬虫技术 Shell 分布式技术,年终奖，带薪年假，零食下午茶，五险一金，员工旅游,瑞云网络,计算机软件,不需要融资,20-99人
